# Written by tools/mid_to_song.py. One strike per line: tick volume midi.
# Source: only my railgun (Full ver.).mid
# 4445 strikes over 4903 ticks, at most 6 a tick.
length 4903
1766 0.75 39
1769 0.79 42
1771 0.90 46
1771 0.90 51
1771 0.80 66
1771 0.80 70
1771 0.80 75
1771 0.80 78
1775 0.74 27
1775 0.74 39
1779 0.76 28
1779 0.76 40
1779 0.81 66
1779 0.81 71
1779 0.81 78
1781 0.74 35
1783 0.78 40
1783 0.89 68
1783 0.89 80
1785 0.84 44
1785 0.87 68
1785 0.87 76
1785 0.87 80
1787 0.90 47
1787 0.90 52
1792 0.81 44
1792 0.88 71
1792 0.88 83
1794 0.76 40
1796 0.79 30
1796 0.79 42
1796 0.85 70
1796 0.85 78
1796 0.85 82
1798 0.74 37
1800 0.80 42
1800 0.82 66
1800 0.82 78
1802 0.87 46
1802 0.74 63
1802 0.74 66
1802 0.74 75
1804 0.90 49
1804 0.90 54
1808 0.83 46
1808 0.79 66
1808 0.79 78
1810 0.77 42
1813 0.80 32
1813 0.80 44
1813 0.81 66
1813 0.81 73
1813 0.81 78
1817 0.80 44
1817 0.88 68
1817 0.88 80
1819 0.88 49
1819 0.85 68
1819 0.85 73
1819 0.85 75
1819 0.85 80
1821 0.90 51
1821 0.72 63
1821 0.72 68
1823 0.88 49
1825 0.90 51
1825 0.90 56
1825 0.73 66
1827 0.75 63
1827 0.75 68
1829 0.75 44
1831 0.83 49
1834 0.88 51
1834 0.77 63
1834 0.77 68
1836 0.83 49
1838 0.90 51
1838 0.90 56
1838 0.76 61
1838 0.76 66
1842 0.74 44
1842 0.78 66
1844 0.81 63
1844 0.81 68
1846 0.74 32
1846 0.74 44
1848 0.72 39
1850 0.76 44
1850 0.82 63
1850 0.82 68
1852 0.85 49
1855 0.88 51
1855 0.82 63
1855 0.82 68
1857 0.90 56
1859 0.90 56
1859 0.79 66
1861 0.90 61
1861 0.83 63
1861 0.83 68
1863 0.90 63
1865 0.90 61
1867 0.88 56
1867 0.82 63
1867 0.82 68
1869 0.88 56
1871 0.75 51
1871 0.80 61
1871 0.80 66
1873 0.74 49
1874 0.72 44
1876 0.72 39
1876 0.80 66
1878 0.72 37
1878 0.83 63
1878 0.83 68
1880 0.75 32
1880 0.75 44
1880 0.90 87
1884 0.90 84
1888 0.88 80
1892 0.80 75
1897 0.79 72
1901 0.79 63
1903 0.80 68
1905 0.82 72
1907 0.84 75
1909 0.83 80
1911 0.77 84
1913 0.65 53
1913 0.70 72
1913 0.70 77
1913 0.70 80
1917 0.68 60
1922 0.70 65
1926 0.70 67
1930 0.69 68
1930 0.67 80
1934 0.65 65
1934 0.65 79
1938 0.59 60
1938 0.66 80
1943 0.57 56
1943 0.68 82
1947 0.57 51
1947 0.64 70
1947 0.64 75
1947 0.64 80
1951 0.61 58
1955 0.70 63
1959 0.71 67
1964 0.71 70
1964 0.63 79
1964 0.64 80
1968 0.70 67
1968 0.63 79
1972 0.63 63
1972 0.64 80
1976 0.57 58
1976 0.66 82
1980 0.57 49
1980 0.63 77
1980 0.68 80
1980 0.68 84
1985 0.66 61
1989 0.70 65
1993 0.71 67
1997 0.70 68
1997 0.66 84
2001 0.69 67
2001 0.66 85
2006 0.64 65
2006 0.64 84
2010 0.59 61
2010 0.62 82
2014 0.57 27
2014 0.57 39
2014 0.64 75
2014 0.64 79
2014 0.64 84
2016 0.57 34
2018 0.58 39
2018 0.64 82
2020 0.60 43
2022 0.61 43
2022 0.64 80
2024 0.63 46
2027 0.68 51
2027 0.72 87
2029 0.73 55
2031 0.79 44
2031 0.79 56
2031 0.79 75
2031 0.79 80
2031 0.79 84
2035 0.63 44
2039 0.83 43
2039 0.83 55
2039 0.72 63
2039 0.72 67
2039 0.72 70
2043 0.66 43
2048 0.66 29
2048 0.66 41
2048 0.73 72
2048 0.73 77
2048 0.73 80
2054 0.72 41
2056 0.80 44
2056 0.80 48
2056 0.80 53
2056 0.64 65
2058 0.67 72
2060 0.80 48
2060 0.80 53
2060 0.80 56
2060 0.74 77
2062 0.77 79
2064 0.65 25
2064 0.65 37
2064 0.78 77
2064 0.78 80
2069 0.75 79
2071 0.71 37
2073 0.79 41
2073 0.79 44
2073 0.79 49
2073 0.77 80
2077 0.79 44
2077 0.79 49
2077 0.79 53
2077 0.79 82
2081 0.66 27
2081 0.66 39
2081 0.74 70
2081 0.74 75
2081 0.74 80
2087 0.72 39
2090 0.80 43
2090 0.80 46
2090 0.80 51
2090 0.64 70
2092 0.65 73
2094 0.80 46
2094 0.80 51
2094 0.80 55
2094 0.68 75
2096 0.76 79
2098 0.72 36
2098 0.72 48
2098 0.77 75
2098 0.77 80
2102 0.75 79
2104 0.77 48
2106 0.80 51
2106 0.80 55
2106 0.80 60
2106 0.76 80
2110 0.80 55
2110 0.80 60
2110 0.80 63
2110 0.79 82
2115 0.66 34
2115 0.66 46
2115 0.79 73
2115 0.79 77
2115 0.79 84
2121 0.71 46
2123 0.80 49
2123 0.80 53
2123 0.80 58
2123 0.66 70
2123 0.66 73
2123 0.66 77
2127 0.80 53
2127 0.80 58
2127 0.80 61
2131 0.65 36
2131 0.65 48
2131 0.75 75
2131 0.75 79
2131 0.75 82
2136 0.72 80
2138 0.70 48
2140 0.80 51
2140 0.80 55
2140 0.80 60
2140 0.70 79
2144 0.80 55
2144 0.80 60
2144 0.80 63
2144 0.72 80
2148 0.64 29
2148 0.64 41
2148 0.70 72
2148 0.70 77
2148 0.70 79
2155 0.70 41
2157 0.77 46
2157 0.77 48
2157 0.77 53
2161 0.79 48
2161 0.79 53
2161 0.79 58
2161 0.69 77
2165 0.78 57
2165 0.70 69
2165 0.70 72
2165 0.70 77
2167 0.80 60
2169 0.77 58
2169 0.64 65
2171 0.75 57
2171 0.64 69
2173 0.68 53
2173 0.67 72
2176 0.64 48
2176 0.77 77
2178 0.64 45
2178 0.80 81
2180 0.64 41
2180 0.80 84
2182 0.64 25
2182 0.64 37
2182 0.80 73
2182 0.80 80
2182 0.80 84
2186 0.65 37
2186 0.80 73
2186 0.80 80
2186 0.80 84
2188 0.67 41
2188 0.80 73
2188 0.80 80
2188 0.80 84
2190 0.76 44
2190 0.76 49
2192 0.80 73
2192 0.80 80
2192 0.80 84
2194 0.80 49
2194 0.80 53
2194 0.80 73
2194 0.80 80
2194 0.80 84
2199 0.80 56
2201 0.73 49
2203 0.79 53
2203 0.76 75
2203 0.76 84
2205 0.66 44
2207 0.64 37
2207 0.72 73
2207 0.72 82
2211 0.65 25
2211 0.65 37
2211 0.68 72
2211 0.68 80
2215 0.67 27
2215 0.67 39
2215 0.66 70
2215 0.66 75
2215 0.66 79
2220 0.68 39
2222 0.73 43
2224 0.80 46
2224 0.80 51
2224 0.68 70
2224 0.68 75
2224 0.68 79
2228 0.80 51
2228 0.80 55
2228 0.80 79
2228 0.80 82
2228 0.80 87
2230 0.80 79
2230 0.80 82
2230 0.80 87
2232 0.80 58
2234 0.78 51
2236 0.80 55
2236 0.64 75
2238 0.68 46
2238 0.68 79
2241 0.65 39
2241 0.74 82
2243 0.78 85
2245 0.66 27
2245 0.66 39
2245 0.80 79
2245 0.80 82
2245 0.80 87
2249 0.66 24
2249 0.66 36
2249 0.79 79
2249 0.79 84
2249 0.79 87
2253 0.66 36
2253 0.74 85
2255 0.69 39
2257 0.79 43
2257 0.79 48
2257 0.72 75
2257 0.72 79
2257 0.72 84
2262 0.80 48
2262 0.80 51
2262 0.68 82
2266 0.80 55
2266 0.79 75
2266 0.79 79
2266 0.79 85
2268 0.75 48
2268 0.75 75
2268 0.75 79
2268 0.75 84
2270 0.79 51
2272 0.68 43
2272 0.68 75
2272 0.68 79
2272 0.68 82
2274 0.64 36
2278 0.66 24
2278 0.66 36
2278 0.68 80
2283 0.70 29
2283 0.70 41
2283 0.66 68
2283 0.66 72
2283 0.66 79
2287 0.71 41
2289 0.74 44
2289 0.67 68
2289 0.67 72
2289 0.67 79
2291 0.80 48
2291 0.80 53
2295 0.80 53
2295 0.80 56
2295 0.66 77
2299 0.80 60
2299 0.72 72
2299 0.72 77
2299 0.72 80
2301 0.79 53
2303 0.80 58
2303 0.79 84
2306 0.77 53
2306 0.72 80
2308 0.80 56
2308 0.70 79
2310 0.67 48
2310 0.66 77
2312 0.79 55
2312 0.64 72
2314 0.66 48
2314 0.64 68
2316 0.64 28
2316 0.64 40
2316 0.77 71
2316 0.77 76
2316 0.77 80
2320 0.65 40
2320 0.80 71
2320 0.80 76
2320 0.80 80
2322 0.67 44
2322 0.78 71
2322 0.78 76
2322 0.78 80
2324 0.79 47
2324 0.79 52
2327 0.79 71
2327 0.79 76
2327 0.79 80
2329 0.80 52
2329 0.80 56
2329 0.78 71
2329 0.78 76
2329 0.78 80
2333 0.80 59
2335 0.74 52
2337 0.79 56
2337 0.74 71
2337 0.74 80
2339 0.66 47
2341 0.64 40
2341 0.77 73
2341 0.77 82
2345 0.65 28
2345 0.65 40
2345 0.77 75
2345 0.77 83
2350 0.67 30
2350 0.67 42
2350 0.75 73
2350 0.75 78
2350 0.75 82
2354 0.68 42
2356 0.73 46
2358 0.80 49
2358 0.80 54
2358 0.74 73
2358 0.74 78
2358 0.74 82
2362 0.80 54
2362 0.80 58
2362 0.71 70
2362 0.71 73
2362 0.71 78
2364 0.70 70
2364 0.70 73
2364 0.70 78
2366 0.80 61
2369 0.78 54
2371 0.80 59
2371 0.75 82
2373 0.76 54
2373 0.68 78
2375 0.80 58
2375 0.64 73
2377 0.64 70
2379 0.73 42
2379 0.73 54
2379 0.72 70
2379 0.72 73
2379 0.72 78
2383 0.64 37
2383 0.70 68
2383 0.70 73
2383 0.70 77
2385 0.64 41
2387 0.66 44
2390 0.65 41
2392 0.79 49
2392 0.79 53
2392 0.72 68
2392 0.72 73
2392 0.72 77
2396 0.66 44
2396 0.68 75
2400 0.80 56
2400 0.73 68
2400 0.73 73
2400 0.73 77
2402 0.72 49
2404 0.79 53
2404 0.80 79
2406 0.71 49
2406 0.79 73
2406 0.79 77
2406 0.79 80
2408 0.66 44
2413 0.74 37
2413 0.74 49
2413 0.77 73
2413 0.77 77
2413 0.77 80
2417 0.64 39
2417 0.72 70
2417 0.72 75
2417 0.72 80
2419 0.68 43
2421 0.71 46
2423 0.79 51
2425 0.68 43
2427 0.72 46
2429 0.79 51
2429 0.72 79
2431 0.80 55
2431 0.71 77
2434 0.80 58
2434 0.72 70
2434 0.72 75
2434 0.72 79
2435 0.66 67
2436 0.80 55
2436 0.68 70
2438 0.75 51
2438 0.67 67
2439 0.68 70
2440 0.66 46
2441 0.71 75
2442 0.75 51
2442 0.70 70
2443 0.72 75
2444 0.66 46
2445 0.73 79
2446 0.66 43
2446 0.72 75
2448 0.64 39
2448 0.74 82
2449 0.75 87
2450 0.90 39
2450 0.90 51
2450 0.86 75
2450 0.86 79
2450 0.86 82
2450 0.86 87
2457 0.81 34
2457 0.81 46
2457 0.87 76
2457 0.87 80
2457 0.87 83
2457 0.87 88
2461 0.81 39
2463 0.80 27
2463 0.80 39
2463 0.88 75
2463 0.88 79
2463 0.88 82
2463 0.88 87
2467 0.85 58
2469 0.85 55
2470 0.74 82
2471 0.84 51
2471 0.74 71
2471 0.74 83
2473 0.75 46
2476 0.85 51
2476 0.75 70
2476 0.75 82
2478 0.76 46
2480 0.74 43
2480 0.72 66
2480 0.72 78
2482 0.73 39
2484 0.78 32
2484 0.78 44
2484 0.74 66
2484 0.74 73
2484 0.74 78
2488 0.74 39
2488 0.85 68
2488 0.85 80
2490 0.80 44
2490 0.83 68
2490 0.83 71
2490 0.83 80
2492 0.90 51
2494 0.84 47
2497 0.90 51
2497 0.90 56
2497 0.76 66
2497 0.76 78
2501 0.80 47
2501 0.77 66
2501 0.77 73
2501 0.77 78
2503 0.88 51
2505 0.90 56
2505 0.88 68
2505 0.88 80
2507 0.86 51
2507 0.86 68
2507 0.86 71
2507 0.86 80
2509 0.90 56
2509 0.90 59
2513 0.74 32
2513 0.74 44
2513 0.79 66
2513 0.79 78
2517 0.73 28
2517 0.73 40
2517 0.79 66
2517 0.79 71
2517 0.79 78
2522 0.72 35
2522 0.89 68
2522 0.89 80
2524 0.74 40
2524 0.87 68
2524 0.87 71
2524 0.87 80
2526 0.90 47
2526 0.90 52
2530 0.90 52
2530 0.90 56
2530 0.83 68
2530 0.83 80
2534 0.75 44
2534 0.83 68
2534 0.83 71
2534 0.83 80
2536 0.79 47
2538 0.88 52
2538 0.86 70
2538 0.86 82
2543 0.90 56
2543 0.90 59
2543 0.88 71
2543 0.88 83
2547 0.72 28
2547 0.72 40
2547 0.89 73
2547 0.89 85
2551 0.74 30
2551 0.74 42
2551 0.82 70
2551 0.82 73
2551 0.82 78
2551 0.82 82
2553 0.73 37
2555 0.76 42
2557 0.81 46
2559 0.90 49
2559 0.90 54
2559 0.74 66
2559 0.74 70
2559 0.74 73
2559 0.74 78
2564 0.90 54
2564 0.90 58
2568 0.74 30
2568 0.74 42
2568 0.90 78
2568 0.90 82
2568 0.90 85
2568 0.90 88
2570 0.74 42
2572 0.78 46
2574 0.84 49
2576 0.90 58
2576 0.90 61
2576 0.83 73
2576 0.83 78
2576 0.83 82
2576 0.83 85
2580 0.88 49
2580 0.88 54
2585 0.75 35
2585 0.75 47
2585 0.82 75
2585 0.82 78
2585 0.82 82
2585 0.82 85
2587 0.74 42
2589 0.77 47
2591 0.85 51
2591 0.82 75
2591 0.82 78
2591 0.82 82
2591 0.82 85
2593 0.90 54
2593 0.90 59
2597 0.87 51
2597 0.87 54
2597 0.84 75
2597 0.84 78
2597 0.84 83
2597 0.84 87
2601 0.77 34
2601 0.77 46
2603 0.74 42
2606 0.78 71
2606 0.78 83
2608 0.81 46
2610 0.90 49
2610 0.90 54
2610 0.77 70
2610 0.77 82
2614 0.74 30
2614 0.74 42
2614 0.73 66
2614 0.73 78
2618 0.75 32
2618 0.75 44
2618 0.74 66
2618 0.74 73
2618 0.74 78
2622 0.74 39
2622 0.85 68
2622 0.85 80
2624 0.78 44
2624 0.82 68
2624 0.82 71
2624 0.82 80
2627 0.90 51
2629 0.82 47
2631 0.90 51
2631 0.90 56
2631 0.76 66
2631 0.76 78
2635 0.79 47
2635 0.77 66
2635 0.77 73
2635 0.77 78
2637 0.88 51
2639 0.90 56
2639 0.88 68
2639 0.88 80
2641 0.85 51
2641 0.86 68
2641 0.86 71
2641 0.86 80
2643 0.90 56
2643 0.90 59
2648 0.73 32
2648 0.73 44
2648 0.79 66
2648 0.79 78
2652 0.73 28
2652 0.73 40
2652 0.79 66
2652 0.79 71
2652 0.79 78
2656 0.74 40
2656 0.89 68
2656 0.89 80
2658 0.77 44
2658 0.87 68
2658 0.87 71
2658 0.87 80
2660 0.90 47
2660 0.90 52
2664 0.74 40
2664 0.83 68
2664 0.83 80
2669 0.74 39
2669 0.83 68
2669 0.83 75
2669 0.83 80
2671 0.77 42
2673 0.83 46
2673 0.86 70
2673 0.86 82
2675 0.78 42
2677 0.90 51
2677 0.90 54
2677 0.88 71
2677 0.88 83
2681 0.74 27
2681 0.74 39
2681 0.89 73
2681 0.89 85
2685 0.74 25
2685 0.74 37
2685 0.77 68
2685 0.77 73
2685 0.77 76
2685 0.77 80
2690 0.75 37
2692 0.79 40
2694 0.84 44
2694 0.72 68
2696 0.79 40
2696 0.72 64
2698 0.90 49
2698 0.90 52
2698 0.74 73
2700 0.72 68
2702 0.77 40
2702 0.89 68
2702 0.89 73
2702 0.89 80
2704 0.83 44
2706 0.90 49
2706 0.90 70
2706 0.90 82
2708 0.81 44
2710 0.90 52
2710 0.90 56
2710 0.90 71
2710 0.90 83
2715 0.86 49
2715 0.90 73
2715 0.90 85
2717 0.73 37
2719 0.74 27
2719 0.74 39
2719 0.86 70
2719 0.86 75
2719 0.86 78
2719 0.86 82
2721 0.72 34
2723 0.75 39
2725 0.79 42
2725 0.76 66
2725 0.76 70
2725 0.76 75
2725 0.76 78
2727 0.90 46
2727 0.90 51
2731 0.90 51
2731 0.90 54
2731 0.73 63
2731 0.73 66
2731 0.73 70
2731 0.73 75
2736 0.74 39
2737 0.76 42
2738 0.81 46
2740 0.88 51
2740 0.88 71
2740 0.88 83
2741 0.90 54
2743 0.90 58
2744 0.90 54
2744 0.85 70
2744 0.85 82
2745 0.86 51
2747 0.84 49
2748 0.81 47
2748 0.76 66
2748 0.76 78
2750 0.81 46
2751 0.79 42
2752 0.80 32
2752 0.80 44
2752 0.77 66
2752 0.77 73
2752 0.77 78
2757 0.77 39
2757 0.88 68
2757 0.88 80
2759 0.81 44
2759 0.85 68
2759 0.85 71
2759 0.85 80
2761 0.89 51
2763 0.83 47
2765 0.90 51
2765 0.90 56
2765 0.78 66
2765 0.78 78
2769 0.80 47
2769 0.79 66
2769 0.79 73
2769 0.79 78
2771 0.86 51
2773 0.90 56
2773 0.88 68
2773 0.88 80
2776 0.84 51
2776 0.86 68
2776 0.86 71
2776 0.86 80
2778 0.90 56
2778 0.90 59
2782 0.74 32
2782 0.74 44
2782 0.79 66
2782 0.79 78
2786 0.73 28
2786 0.73 40
2786 0.79 66
2786 0.79 71
2786 0.79 78
2790 0.72 35
2790 0.89 68
2790 0.89 80
2792 0.75 40
2792 0.87 68
2792 0.87 71
2792 0.87 80
2794 0.90 47
2794 0.90 52
2799 0.90 52
2799 0.90 56
2799 0.83 68
2799 0.83 80
2803 0.75 44
2803 0.83 68
2803 0.83 71
2803 0.83 80
2805 0.79 47
2807 0.88 52
2807 0.86 70
2807 0.86 82
2811 0.90 56
2811 0.90 59
2811 0.88 71
2811 0.88 83
2815 0.72 28
2815 0.72 40
2815 0.89 73
2815 0.89 85
2820 0.74 30
2820 0.74 42
2820 0.82 70
2820 0.82 73
2820 0.82 78
2820 0.82 82
2822 0.73 37
2824 0.76 42
2826 0.81 46
2828 0.90 49
2828 0.90 54
2828 0.74 66
2828 0.74 70
2828 0.74 73
2828 0.74 78
2832 0.90 54
2832 0.90 58
2836 0.74 30
2836 0.74 42
2836 0.90 78
2836 0.90 82
2836 0.90 85
2836 0.90 88
2838 0.74 42
2841 0.78 46
2843 0.84 49
2845 0.90 58
2845 0.90 61
2845 0.83 73
2845 0.83 78
2845 0.83 82
2845 0.83 85
2849 0.88 49
2849 0.88 54
2853 0.75 35
2853 0.75 47
2853 0.82 75
2853 0.82 78
2853 0.82 82
2853 0.82 85
2855 0.74 42
2857 0.77 47
2859 0.85 51
2859 0.82 75
2859 0.82 78
2859 0.82 82
2859 0.82 85
2862 0.90 54
2862 0.90 59
2866 0.87 51
2866 0.87 54
2866 0.84 75
2866 0.84 78
2866 0.84 83
2866 0.84 87
2870 0.77 34
2870 0.77 46
2872 0.74 42
2874 0.78 71
2874 0.78 83
2876 0.81 46
2878 0.90 49
2878 0.90 54
2878 0.77 70
2878 0.77 82
2883 0.74 30
2883 0.74 42
2883 0.73 66
2883 0.73 78
2887 0.75 32
2887 0.75 44
2887 0.74 66
2887 0.74 73
2887 0.74 78
2891 0.74 39
2891 0.85 68
2891 0.85 80
2893 0.78 44
2893 0.82 68
2893 0.82 71
2893 0.82 80
2895 0.90 51
2897 0.82 47
2899 0.90 51
2899 0.90 56
2899 0.76 66
2899 0.76 78
2903 0.79 47
2903 0.77 66
2903 0.77 73
2903 0.77 78
2906 0.88 51
2908 0.90 56
2908 0.88 68
2908 0.88 80
2910 0.85 51
2910 0.86 68
2910 0.86 71
2910 0.86 80
2912 0.90 56
2912 0.90 59
2916 0.73 32
2916 0.73 44
2916 0.79 66
2916 0.79 78
2920 0.73 28
2920 0.73 40
2920 0.79 66
2920 0.79 78
2924 0.74 40
2924 0.84 68
2924 0.84 71
2924 0.84 76
2924 0.84 80
2927 0.77 44
2929 0.90 47
2929 0.90 52
2933 0.74 40
2933 0.83 68
2933 0.83 80
2937 0.74 39
2937 0.83 68
2937 0.83 75
2937 0.83 80
2939 0.77 42
2941 0.83 46
2941 0.86 70
2941 0.86 82
2943 0.78 42
2945 0.90 51
2945 0.90 54
2945 0.87 71
2945 0.87 83
2950 0.74 27
2950 0.74 39
2950 0.89 73
2950 0.89 85
2954 0.74 25
2954 0.74 37
2954 0.77 68
2954 0.77 73
2954 0.77 76
2954 0.77 80
2958 0.75 37
2960 0.79 40
2962 0.84 44
2962 0.78 80
2964 0.79 40
2964 0.72 73
2966 0.90 49
2966 0.90 52
2966 0.74 76
2969 0.72 68
2971 0.77 40
2971 0.86 68
2971 0.86 73
2971 0.86 80
2973 0.83 44
2975 0.90 49
2975 0.88 70
2975 0.88 82
2977 0.81 44
2979 0.90 52
2979 0.90 56
2979 0.88 71
2979 0.88 83
2983 0.86 49
2983 0.90 73
2983 0.90 85
2985 0.73 37
2987 0.74 27
2987 0.74 39
2987 0.84 70
2987 0.84 75
2987 0.84 78
2987 0.84 82
2990 0.72 34
2992 0.75 39
2994 0.80 42
2996 0.90 46
2996 0.90 51
2996 0.75 66
2996 0.75 70
2996 0.75 75
2996 0.75 78
3000 0.90 51
3000 0.90 54
3004 0.74 27
3004 0.74 39
3004 0.74 63
3004 0.74 66
3004 0.74 70
3004 0.74 75
3008 0.75 39
3010 0.78 42
3013 0.90 46
3013 0.90 51
3013 0.80 66
3013 0.80 70
3013 0.80 75
3013 0.80 78
3017 0.74 27
3017 0.74 39
3021 0.76 28
3021 0.76 40
3021 0.81 66
3021 0.81 71
3021 0.81 78
3023 0.74 35
3025 0.78 40
3025 0.89 68
3025 0.89 80
3027 0.84 44
3027 0.87 68
3027 0.87 76
3027 0.87 80
3029 0.90 47
3029 0.90 52
3034 0.81 44
3034 0.88 71
3034 0.88 83
3036 0.76 40
3038 0.79 30
3038 0.79 42
3038 0.85 70
3038 0.85 78
3038 0.85 82
3040 0.74 37
3042 0.80 42
3042 0.82 66
3042 0.82 78
3044 0.87 46
3044 0.74 63
3044 0.74 66
3044 0.74 75
3046 0.90 49
3046 0.90 54
3050 0.83 46
3050 0.79 66
3050 0.79 78
3052 0.77 42
3055 0.80 32
3055 0.80 44
3055 0.81 66
3055 0.81 73
3055 0.81 78
3059 0.80 44
3059 0.88 68
3059 0.88 80
3061 0.88 49
3061 0.85 68
3061 0.85 73
3061 0.85 75
3061 0.85 80
3063 0.90 51
3063 0.72 63
3063 0.72 68
3065 0.88 49
3067 0.90 51
3067 0.90 56
3067 0.73 66
3069 0.75 63
3069 0.75 68
3071 0.75 44
3073 0.83 49
3076 0.88 51
3076 0.77 63
3076 0.77 68
3078 0.83 49
3080 0.90 51
3080 0.90 56
3080 0.76 61
3080 0.76 66
3084 0.74 44
3084 0.78 66
3086 0.81 63
3086 0.81 68
3088 0.74 44
3088 0.83 78
3090 0.78 47
3092 0.86 51
3092 0.89 80
3094 0.90 56
3094 0.87 75
3094 0.87 80
3097 0.90 59
3097 0.82 63
3097 0.82 68
3099 0.90 56
3101 0.81 51
3101 0.80 66
3103 0.74 47
3103 0.83 63
3103 0.83 68
3105 0.90 56
3107 0.80 51
3109 0.74 47
3109 0.82 63
3109 0.82 68
3111 0.73 44
3113 0.83 51
3113 0.79 61
3113 0.79 66
3115 0.75 47
3116 0.74 44
3117 0.73 39
3117 0.80 66
3120 0.85 51
3120 0.83 63
3120 0.83 68
3122 0.72 44
3122 0.80 56
3122 0.80 68
3122 0.80 71
3122 0.80 75
3122 0.80 78
3126 0.80 56
3130 0.72 44
3130 0.79 56
3134 0.75 54
3136 0.78 56
3138 0.72 44
3143 0.76 56
3147 0.72 44
3147 0.72 54
3147 0.77 63
3147 0.77 75
3151 0.78 47
3151 0.78 51
3151 0.75 63
3151 0.75 68
3151 0.75 71
3151 0.75 75
3153 0.75 56
3155 0.70 44
3159 0.74 56
3164 0.71 44
3164 0.74 56
3168 0.71 54
3170 0.74 56
3172 0.72 44
3172 0.70 59
3172 0.70 63
3172 0.70 68
3172 0.70 71
3176 0.73 56
3180 0.72 44
3180 0.70 54
3180 0.72 63
3180 0.72 68
3180 0.72 73
3185 0.71 54
3187 0.74 56
3187 0.74 63
3187 0.74 68
3187 0.74 71
3187 0.74 75
3189 0.83 32
3189 0.83 44
3193 0.73 56
3197 0.72 44
3197 0.73 56
3201 0.70 54
3201 0.72 73
3203 0.73 56
3203 0.70 71
3206 0.72 44
3206 0.70 70
3208 0.71 71
3210 0.73 56
3210 0.70 70
3212 0.67 68
3214 0.72 44
3214 0.70 54
3214 0.66 66
3216 0.65 65
3218 0.78 47
3218 0.78 51
3218 0.71 54
3218 0.66 66
3220 0.74 56
3220 0.66 65
3222 0.70 44
3222 0.64 63
3224 0.64 61
3227 0.73 56
3227 0.64 60
3229 0.64 61
3231 0.71 44
3231 0.73 56
3231 0.67 63
3233 0.65 61
3235 0.70 54
3235 0.64 60
3237 0.73 56
3237 0.66 61
3239 0.72 44
3239 0.64 59
3243 0.73 56
3243 0.74 63
3245 0.80 68
3248 0.77 51
3248 0.70 54
3248 0.79 66
3249 0.74 47
3250 0.72 44
3250 0.72 63
3252 0.74 47
3252 0.71 54
3252 0.79 66
3254 0.72 44
3254 0.73 56
3254 0.80 68
3256 0.66 32
3256 0.93 63
3256 0.93 68
3256 0.93 73
3260 0.69 44
3260 0.80 71
3262 0.77 68
3264 0.66 32
3264 0.71 66
3266 0.76 68
3269 0.74 44
3269 0.93 68
3269 0.93 73
3271 0.80 75
3273 0.66 32
3273 0.80 73
3275 0.77 71
3277 0.76 44
3277 0.69 68
3279 0.76 71
3281 0.66 32
3281 0.75 71
3283 0.64 63
3285 0.78 44
3285 0.66 66
3287 0.70 68
3290 0.66 32
3290 0.89 63
3290 0.89 68
3290 0.89 71
3294 0.66 32
3294 0.80 75
3296 0.79 44
3296 0.80 77
3298 0.66 32
3298 0.80 80
3300 0.79 44
3300 0.80 77
3302 0.66 32
3302 0.78 75
3303 0.80 77
3304 0.79 44
3305 0.80 78
3306 0.66 32
3306 0.79 77
3308 0.79 44
3308 0.76 75
3309 0.73 73
3310 0.66 32
3310 0.72 73
3312 0.70 71
3313 0.79 44
3313 0.68 70
3315 0.66 32
3315 0.66 68
3317 0.79 44
3317 0.64 65
3319 0.66 32
3319 0.66 66
3321 0.79 44
3321 0.66 65
3323 0.66 32
3323 0.65 63
3324 0.66 65
3325 0.79 44
3326 0.71 68
3327 0.66 32
3327 0.67 65
3329 0.79 44
3329 0.66 63
3331 0.66 32
3331 0.65 61
3334 0.79 44
3334 0.65 60
3336 0.66 32
3336 0.69 63
3337 0.66 61
3338 0.79 44
3338 0.66 59
3340 0.66 32
3340 0.66 59
3342 0.79 44
3342 0.64 56
3344 0.66 32
3344 0.68 59
3346 0.79 44
3346 0.72 61
3348 0.80 51
3348 0.76 63
3350 0.80 47
3350 0.79 66
3351 0.78 44
3352 0.73 39
3352 0.80 71
3355 0.68 35
3355 0.80 70
3357 0.78 32
3357 0.78 44
3357 0.79 59
3357 0.79 63
3357 0.79 68
3373 0.73 32
3376 0.73 44
3378 0.77 32
3378 0.81 56
3378 0.81 68
3380 0.78 44
3382 0.79 32
3382 0.85 59
3382 0.85 71
3384 0.79 44
3386 0.79 32
3386 0.89 63
3386 0.89 75
3388 0.80 44
3390 0.81 28
3390 0.81 40
3390 0.90 68
3390 0.90 71
3390 0.90 76
3390 0.90 80
3392 0.80 35
3394 0.82 40
3397 0.85 44
3399 0.90 47
3399 0.90 52
3399 0.72 64
3401 0.75 68
3403 0.90 52
3403 0.90 56
3403 0.81 71
3405 0.88 76
3407 0.76 28
3407 0.76 40
3407 0.90 68
3407 0.90 80
3409 0.76 40
3411 0.79 44
3411 0.90 71
3411 0.90 76
3411 0.90 82
3413 0.83 47
3415 0.90 56
3415 0.90 59
3420 0.88 47
3420 0.88 52
3420 0.90 71
3420 0.90 83
3424 0.74 30
3424 0.74 42
3424 0.89 70
3424 0.89 73
3424 0.89 78
3424 0.89 82
3426 0.73 37
